stim_num	turker_label	true_label	is_correct	eventType	experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num
23	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440108178	explorer	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
24	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440108178	explorer	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
25	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440108178	explorer	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
26	true	true	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440108178	explorer	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
27	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440108178	explorer	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
28	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440108178	explorer	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
29	false	true	false	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440108178	explorer	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
30	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440108178	explorer	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
31	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440108178	explorer	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
32	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440108178	explorer	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
33	true	true	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440108178	explorer	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
34	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440108178	explorer	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
35	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440108178	explorer	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
36	true	true	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440108178	explorer	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
37	false	true	false	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440108178	explorer	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
38	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440108178	explorer	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
39	true	true	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440108178	explorer	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
40	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440108178	explorer	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
41	true	true	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440108178	explorer	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
42	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440108178	explorer	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
43	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440108178	explorer	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
44	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440108178	explorer	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
45	true	true	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440108178	explorer	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
46	true	true	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440108178	explorer	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
47	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440108178	explorer	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
48	false	true	false	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440108178	explorer	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
49	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440108178	explorer	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
0	false	true	false	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
1	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
2	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
3	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
4	false	true	false	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
5	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
6	false	true	false	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
7	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
8	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
9	false	true	false	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
10	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
11	false	true	false	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
12	false	true	false	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
13	false	true	false	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
14	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
15	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
16	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
17	false	true	false	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
18	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
19	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
20	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
21	false	true	false	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
22	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
23	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
24	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
25	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
26	false	true	false	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
27	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
28	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
29	false	true	false	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
30	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
31	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
32	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
33	false	true	false	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
34	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
35	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
36	false	true	false	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
37	false	true	false	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
38	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
39	false	true	false	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
40	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
41	false	true	false	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
42	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
43	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
44	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
45	false	true	false	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
46	false	true	false	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
47	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
48	true	true	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
49	false	false	true	logTest	mp-game-6	pilot	1202-07040e8b-7fad-42c0-9773-3897b54196e5	1548440149097	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	0
